"price_in_rp","address","district","city","lat","long","carports","electricity","floors","property_condition","building_orientation","garages","furnishing","total_size"
1.17e+09,"Tangerang Kota, Tangerang","Tangerang Kota"," Tangerang",-6.1766875,106.650034,2,"2200 mah",2,"baru","selatan",0,"unfurnished",167
1.76e+09,"Tangerang Kota, Tangerang","Tangerang Kota"," Tangerang",-6.1766875,106.650034,2,"3500 mah",2,"baru","selatan",0,"unfurnished",231
9.75e+08,"Tangerang Kota, Tangerang","Tangerang Kota"," Tangerang",-6.1766875,106.650034,1,"2200 mah",2,"baru","timur",1,"unfurnished",144
1.89e+09,"Tangerang Kota, Tangerang","Tangerang Kota"," Tangerang",-6.1766875,106.650034,1,"2200 mah",1,"bagus","barat daya",1,"unfurnished",310
1.1e+09,"Tangerang Kota, Tangerang","Tangerang Kota"," Tangerang",-6.1766875,106.650034,0,"4400 mah",2,"baru","utara",0,"unfurnished",165
4.5e+09,"Tangerang Kota, Tangerang","Tangerang Kota"," Tangerang",-6.1766875,106.650034,0,"3300 mah",1,"sudah renovasi","timur",0,"unfurnished",425
9e+08,"Pondok Cabe, Tangerang","Pondok Cabe"," Tangerang",-6.3508185,106.7612094,1,"3500 mah",2,"baru","selatan",0,"unfurnished",156
1.3e+09,"Pondok Cabe, Tangerang","Pondok Cabe"," Tangerang",-6.3508185,106.7612094,1,"2200 mah",2,"bagus","timur",0,"unfurnished",226
4.85e+08,"Pondok Cabe, Tangerang","Pondok Cabe"," Tangerang",-6.3508185,106.7612094,1,"1300 mah",1,"baru","selatan",0,"unfurnished",110
4e+09,"Pondok Cabe, Tangerang","Pondok Cabe"," Tangerang",-6.3508185,106.7612094,2,"3500 mah",2,"baru","selatan",6,"unfurnished",540
6.6e+08,"Pondok Cabe, Tangerang","Pondok Cabe"," Tangerang",-6.3508185,106.7612094,1,"1300 mah",2,"baru","timur",0,"unfurnished",124
6.55e+08,"Pondok Cabe, Tangerang","Pondok Cabe"," Tangerang",-6.3508185,106.7612094,1,"1300 mah",2,"baru","timur",2,"semi furnished",124
1.22e+09,"Graha Raya, Tangerang","Graha Raya"," Tangerang",-6.2327938,106.6804959,1,"2200 mah",2,"bagus","timur",0,"unfurnished",120
1.35e+09,"Graha Raya, Tangerang","Graha Raya"," Tangerang",-6.2327938,106.6804959,1,"2200 mah",1,"bagus","utara",1,"unfurnished",140
4.89e+09,"Gading Serpong IL Lago, Tangerang","Gading Serpong IL Lago"," Tangerang",-6.2617616,106.555366,2,"4400 mah",2,"baru","timur",0,"semi furnished",437
4.89e+09,"Gading Serpong IL Lago, Tangerang","Gading Serpong IL Lago"," Tangerang",-6.2617616,106.555366,2,"4400 mah",2,"baru","timur laut",0,"unfurnished",397
4.5e+09,"Gading Serpong IL Lago, Tangerang","Gading Serpong IL Lago"," Tangerang",-6.2617616,106.555366,2,"5500 mah",2,"bagus","barat",1,"unfurnished",344
3.5e+09,"Gading Serpong IL Lago, Tangerang","Gading Serpong IL Lago"," Tangerang",-6.2617616,106.555366,2,"2200 mah",2,"bagus","timur laut",0,"unfurnished",351
1.75e+09,"BSD Green Wich, Tangerang","BSD Green Wich"," Tangerang",-6.2761896,106.6298794,1,"4400 mah",2,"bagus","timur laut",0,"unfurnished",147
3.4e+09,"BSD Green Wich, Tangerang","BSD Green Wich"," Tangerang",-6.2761896,106.6298794,2,"lainnya mah",2,"bagus","utara",0,"semi furnished",298
1.25e+10,"BSD Giri Loka, Tangerang","BSD Giri Loka"," Tangerang",-6.2889368,106.6761586,2,"10600 mah",2,"bagus sekali","selatan",2,"semi furnished",949
3.2e+09,"BSD Eminent, Tangerang","BSD Eminent"," Tangerang",-6.2951519,106.6310566,1,"2200 mah",2,"baru","utara",0,"unfurnished",264
2.55e+09,"BSD Eminent, Tangerang","BSD Eminent"," Tangerang",-6.2951519,106.6310566,1,"2200 mah",2,"sudah renovasi","utara",0,"semi furnished",211
5.95e+09,"BSD Foresta, Tangerang","BSD Foresta"," Tangerang",-6.2913776,106.636332,2,"2200 mah",2,"bagus","utara",0,"unfurnished",554
3.5e+09,"BSD Foresta, Tangerang","BSD Foresta"," Tangerang",-6.2913776,106.636332,1,"lainnya mah",2,"bagus","selatan",0,"semi furnished",420
2.75e+09,"BSD Foresta, Tangerang","BSD Foresta"," Tangerang",-6.2913776,106.636332,0,"2200 mah",2,"baru","utara",0,"semi furnished",318
5.95e+09,"BSD Foresta, Tangerang","BSD Foresta"," Tangerang",-6.2913776,106.636332,2,"2200 mah",2,"baru","utara",0,"unfurnished",554
5.7e+09,"BSD Foresta, Tangerang","BSD Foresta"," Tangerang",-6.2913776,106.636332,1,"4400 mah",2,"bagus","timur",0,"unfurnished",765
5.7e+09,"BSD Foresta, Tangerang","BSD Foresta"," Tangerang",-6.2913776,106.636332,1,"4400 mah",2,"bagus","timur",1,"semi furnished",765
5.7e+09,"BSD Foresta, Tangerang","BSD Foresta"," Tangerang",-6.2913776,106.636332,1,"4400 mah",2,"bagus","timur",1,"semi furnished",765
1.6e+09,"Modernland, Tangerang","Modernland"," Tangerang",-6.1878658,106.5186859,1,"2200 mah",2,"bagus","utara",0,"semi furnished",216
1.4e+09,"Modernland, Tangerang","Modernland"," Tangerang",-6.1878658,106.5186859,1,"2200 mah",2,"bagus","timur",0,"semi furnished",140
6e+09,"Modernland, Tangerang","Modernland"," Tangerang",-6.1878658,106.5186859,1,"5500 mah",2,"bagus","barat",0,"furnished",807
6.55e+08,"Modernland, Tangerang","Modernland"," Tangerang",-6.1878658,106.5186859,1,"1300 mah",2,"baru","timur",2,"semi furnished",124
2e+09,"BSD Nusaloka, Tangerang","BSD Nusaloka"," Tangerang",-6.1875153,106.5186857,0,"2200 mah",2,"baru","barat laut",1,"semi furnished",228
2.7e+09,"BSD Nusaloka, Tangerang","BSD Nusaloka"," Tangerang",-6.1875153,106.5186857,0,"2200 mah",2,"baru","timur",2,"semi furnished",316
2.05e+09,"BSD Nusaloka, Tangerang","BSD Nusaloka"," Tangerang",-6.1875153,106.5186857,2,"2200 mah",2,"baru","selatan",0,"semi furnished",223
1.13e+09,"BSD Nusaloka, Tangerang","BSD Nusaloka"," Tangerang",-6.1875153,106.5186857,1,"2200 mah",1,"butuh renovasi","timur laut",0,"unfurnished",190
1.99e+09,"BSD Nusaloka, Tangerang","BSD Nusaloka"," Tangerang",-6.1875153,106.5186857,1,"2200 mah",2,"baru","timur laut",0,"unfurnished",228
1.99e+09,"BSD Nusaloka, Tangerang","BSD Nusaloka"," Tangerang",-6.1875153,106.5186857,1,"2200 mah",2,"baru","timur laut",0,"unfurnished",228
1e+09,"BSD Nusaloka, Tangerang","BSD Nusaloka"," Tangerang",-6.1875153,106.5186857,1,"2200 mah",1,"bagus","barat",0,"unfurnished",285
1.6e+09,"BSD Nusaloka, Tangerang","BSD Nusaloka"," Tangerang",-6.1875153,106.5186857,1,"2200 mah",2,"bagus","timur",0,"unfurnished",137
9.2e+08,"Poris, Tangerang","Poris"," Tangerang",-6.1715549,106.664045,1,"1300 mah",2,"bagus","barat daya",0,"unfurnished",114
9.5e+08,"Poris, Tangerang","Poris"," Tangerang",-6.1715549,106.664045,0,"2200 mah",2,"bagus","timur",1,"unfurnished",165
9.5e+08,"Poris, Tangerang","Poris"," Tangerang",-6.1715549,106.664045,0,"2200 mah",2,"sudah renovasi","timur",0,"semi furnished",165
1.8e+09,"Cipadu, Tangerang","Cipadu"," Tangerang",-6.2392745,106.7351095,0,"1300 mah",2,"bagus","utara",1,"unfurnished",310
9.2e+08,"Batu Ceper, Tangerang","Batu Ceper"," Tangerang",-6.1646724,106.6698559,1,"1300 mah",2,"bagus","barat daya",0,"unfurnished",114
9e+08,"Pengasinan, Tangerang","Pengasinan"," Tangerang",-6.423257,106.7373753,1,"1300 mah",1,"sudah renovasi","utara",1,"semi furnished",126
1.7e+09,"Karang Tengah, Tangerang","Karang Tengah"," Tangerang",-6.2096499,106.7087085,0,"3300 mah",2,"bagus sekali","utara",2,"unfurnished",446
1.61e+09,"Karang Tengah, Tangerang","Karang Tengah"," Tangerang",-6.2096499,106.7087085,0,"1300 mah",2,"bagus","selatan",5,"semi furnished",202
8.95e+08,"Karang Tengah, Tangerang","Karang Tengah"," Tangerang",-6.2096499,106.7087085,1,"2200 mah",1,"sudah renovasi","selatan",0,"unfurnished",225
4.3e+09,"Karang Tengah, Tangerang","Karang Tengah"," Tangerang",-6.2096499,106.7087085,1,"3500 mah",2,"baru","selatan",2,"unfurnished",344
2.95e+09,"Rempoa, Tangerang","Rempoa"," Tangerang",-6.2892975,106.758774,1,"4400 mah",2,"bagus","utara",1,"unfurnished",410
3.9e+09,"Rempoa, Tangerang","Rempoa"," Tangerang",-6.2892975,106.758774,2,"4400 mah",1,"bagus","selatan",0,"unfurnished",580
2.9e+09,"Rempoa, Tangerang","Rempoa"," Tangerang",-6.2892975,106.758774,2,"4400 mah",2,"baru","barat",2,"unfurnished",254
2.8e+09,"Rempoa, Tangerang","Rempoa"," Tangerang",-6.2892975,106.758774,2,"2200 mah",2,"baru","barat",0,"unfurnished",242
6e+08,"Pasar Kemis, Tangerang","Pasar Kemis"," Tangerang",-6.1611551,106.5572155,0,"2200 mah",2,"baru","timur",2,"unfurnished",135
2e+09,"Pasar Kemis, Tangerang","Pasar Kemis"," Tangerang",-6.1611551,106.5572155,1,"2200 mah",2,"bagus","selatan",0,"unfurnished",375
1.94e+09,"Pasar Kemis, Tangerang","Pasar Kemis"," Tangerang",-6.1611551,106.5572155,2,"2200 mah",1,"baru","utara",0,"unfurnished",267
1.27e+09,"Bitung, Tangerang","Bitung"," Tangerang",-6.232532,106.5448721,1,"2200 mah",1,"baru","utara",2,"unfurnished",156
1.1e+09,"Bitung, Tangerang","Bitung"," Tangerang",-6.232532,106.5448721,1,"2200 mah",1,"baru","selatan",0,"unfurnished",135
1.19e+10,"Gading Serpong Pondok Hijau Golf, Tangerang","Gading Serpong Pondok Hijau Golf"," Tangerang",-6.2475416,106.6106859,0,"7700 mah",2,"bagus sekali","utara",2,"semi furnished",1003
2.7e+09,"Gading Serpong Pondok Hijau Golf, Tangerang","Gading Serpong Pondok Hijau Golf"," Tangerang",-6.2475416,106.6106859,1,"2200 mah",2,"bagus","barat",0,"unfurnished",246
1.5e+10,"Gading Serpong Pondok Hijau Golf, Tangerang","Gading Serpong Pondok Hijau Golf"," Tangerang",-6.2475416,106.6106859,2,"5500 mah",3,"bagus","selatan",2,"unfurnished",1010
1.25e+10,"Gading Serpong Pondok Hijau Golf, Tangerang","Gading Serpong Pondok Hijau Golf"," Tangerang",-6.2475416,106.6106859,2,"16500 mah",3,"bagus sekali","selatan",2,"semi furnished",950
6.9e+09,"Gading Serpong Pondok Hijau Golf, Tangerang","Gading Serpong Pondok Hijau Golf"," Tangerang",-6.2475416,106.6106859,3,"7700 mah",2,"bagus sekali","utara",0,"furnished",575
6.36e+08,"Ciater, Tangerang","Ciater"," Tangerang",-6.3202895,106.692355,1,"1300 mah",2,"baru","timur",0,"semi furnished",126
1.3e+09,"Ciater, Tangerang","Ciater"," Tangerang",-6.3202895,106.692355,2,"3300 mah",2,"baru","utara",2,"unfurnished",163
5.5e+08,"Tigaraksa, Tangerang","Tigaraksa"," Tangerang",-6.259875,106.469015,1,"2200 mah",2,"baru","utara",0,"unfurnished",117
5.5e+08,"Tigaraksa, Tangerang","Tigaraksa"," Tangerang",-6.259875,106.469015,1,"1300 mah",1,"butuh renovasi","timur",1,"unfurnished",185
3.5e+09,"Gading Serpong Andalucia, Tangerang","Gading Serpong Andalucia"," Tangerang",-6.2655288,106.6088126,2,"4400 mah",2,"bagus sekali","utara",0,"semi furnished",356
3.5e+09,"Gading Serpong The Spring, Tangerang","Gading Serpong The Spring"," Tangerang",-6.268021,106.6385677,1,"4400 mah",2,"bagus sekali","timur laut",0,"semi furnished",288
3.55e+09,"Gading Serpong The Spring, Tangerang","Gading Serpong The Spring"," Tangerang",-6.268021,106.6385677,1,"4400 mah",2,"bagus","timur laut",0,"semi furnished",288
3.9e+09,"Banjar Wijaya, Tangerang","Banjar Wijaya"," Tangerang",-6.1934218,106.6537557,1,"2200 mah",1,"baru","utara",2,"furnished",550
3.5e+09,"Banjar Wijaya, Tangerang","Banjar Wijaya"," Tangerang",-6.1934218,106.6537557,0,"5500 mah",2,"bagus sekali","selatan",2,"semi furnished",560
1.5e+09,"Tajur, Tangerang","Tajur"," Tangerang",-6.2371425,106.693367,1,"2200 mah",2,"bagus sekali","selatan",0,"semi furnished",186
2.35e+09,"Cireundeu, Tangerang","Cireundeu"," Tangerang",-6.3049949,106.41202,2,"lainnya mah",2,"bagus sekali","barat",0,"semi furnished",362
5.2e+09,"Cireundeu, Tangerang","Cireundeu"," Tangerang",-6.3049949,106.41202,0,"13200 mah",2,"bagus sekali","barat daya",1,"semi furnished",664
4.5e+09,"Cireundeu, Tangerang","Cireundeu"," Tangerang",-6.3049949,106.41202,3,"4400 mah",2,"bagus sekali","timur",2,"semi furnished",775
2.9e+09,"BSD Griya Loka, Tangerang","BSD Griya Loka"," Tangerang",-6.2981157,106.6675873,2,"3500 mah",2,"bagus","tenggara",0,"semi furnished",405
2.3e+09,"Balaraja, Tangerang","Balaraja"," Tangerang",-6.2001801,106.4368779,1,"2200 mah",3,"sudah renovasi","timur",0,"semi furnished",455
5.5e+08,"Balaraja, Tangerang","Balaraja"," Tangerang",-6.2001801,106.4368779,0,"2200 mah",2,"baru","timur",1,"unfurnished",117
1.25e+10,"BSD Telaga Golf, Tangerang","BSD Telaga Golf"," Tangerang",-6.2924768,106.6612729,2,"5500 mah",2,"bagus","selatan",2,"semi furnished",1500
5e+09,"BSD Puspita Loka, Tangerang","BSD Puspita Loka"," Tangerang",-6.2918455,106.6727246,1,"7700 mah",2,"bagus sekali","barat",1,"semi furnished",633
3.75e+09,"BSD Puspita Loka, Tangerang","BSD Puspita Loka"," Tangerang",-6.2918455,106.6727246,1,"2200 mah",2,"sudah renovasi","barat daya",0,"unfurnished",599
3.5e+09,"BSD Puspita Loka, Tangerang","BSD Puspita Loka"," Tangerang",-6.2918455,106.6727246,1,"2200 mah",2,"sudah renovasi","barat",0,"unfurnished",500
6.1e+09,"Sutera Onix Alam Sutera, Tangerang","Sutera Onix Alam Sutera"," Tangerang",-6.2342017,106.6597069,2,"4400 mah",3,"sudah renovasi","timur",2,"semi furnished",480
6.34e+08,"Pondok Benda, Tangerang","Pondok Benda"," Tangerang",-6.3427231,106.698045,1,"1300 mah",2,"baru","timur",0,"semi furnished",124
6.6e+08,"Bakti Jaya, Tangerang","Bakti Jaya"," Tangerang",-6.3538565,106.7092116,1,"1300 mah",2,"baru","utara",0,"unfurnished",124
6.55e+08,"Bakti Jaya, Tangerang","Bakti Jaya"," Tangerang",-6.3538565,106.7092116,1,"1300 mah",2,"baru","timur",2,"semi furnished",128
2.27e+09,"BSD Residence One, Tangerang","BSD Residence One"," Tangerang",-6.2765101,106.6627504,2,"7700 mah",2,"bagus","selatan",0,"semi furnished",288
8.75e+08,"Jatake, Tangerang","Jatake"," Tangerang",-6.201491,106.57371,1,"2200 mah",2,"bagus","selatan",0,"unfurnished",161
5.56e+09,"Kreo, Tangerang","Kreo"," Tangerang",-6.2299325,106.739659,2,"3500 mah",2,"baru","selatan",0,"unfurnished",442
3.1e+09,"Kreo, Tangerang","Kreo"," Tangerang",-6.2299325,106.739659,0,"5500 mah",2,"bagus","utara",2,"semi furnished",395
2.3e+09,"Sepatan, Tangerang","Sepatan"," Tangerang",-6.1230849,106.5763435,1,"2200 mah",1,"sudah renovasi","timur",3,"semi furnished",875
1.5e+10,"Cihuni, Tangerang","Cihuni"," Tangerang",-6.2601886,106.6402949,2,"4400 mah",3,"bagus","utara",2,"semi furnished",900
2.4e+09,"Pondok Betung, Tangerang","Pondok Betung"," Tangerang",-6.2625734,106.7494866,1,"2200 mah",2,"bagus","selatan",0,"semi furnished",464
3.65e+09,"BSD The Green, Tangerang","BSD The Green"," Tangerang",-6.3096315,106.667028,2,"3500 mah",2,"bagus","selatan",1,"semi furnished",355
2.55e+09,"Gading Serpong Scientia Garden, Tangerang","Gading Serpong Scientia Garden"," Tangerang",-6.2606197,106.6140258,1,"2200 mah",2,"bagus","timur laut",0,"unfurnished",303
2.7e+10,"BSD Bukit Golf, Tangerang","BSD Bukit Golf"," Tangerang",-6.2866417,106.6570663,3,"lainnya mah",3,"bagus","timur laut",3,"semi furnished",1847
4e+09,"BSD Duta Bintaro, Tangerang","BSD Duta Bintaro"," Tangerang",-6.2299498,106.665921,2,"2200 mah",2,"bagus sekali","utara",1,"semi furnished",350
6.25e+09,"BSD Green Cove, Tangerang","BSD Green Cove"," Tangerang",-6.3012729,106.656626,2,"2200 mah",2,"bagus sekali","selatan",1,"furnished",540
1.1e+09,"Duta Garden, Tangerang","Duta Garden"," Tangerang",-6.1448329,106.6802513,1,"2200 mah",2,"bagus","selatan",0,"unfurnished",217
4e+09,"BSD Avani, Tangerang","BSD Avani"," Tangerang",-6.3219335,106.6494651,1,"3500 mah",2,"bagus","utara",0,"semi furnished",470
8.5e+07,"Rajeg, Tangerang","Rajeg"," Tangerang",-6.115513,106.5137335,1,"1300 mah",1,"bagus","timur",1,"unfurnished",100
1.79e+09,"Benda, Tangerang","Benda"," Tangerang",-6.1259024,106.6651845,1,"3500 mah",2,"baru","utara",0,"unfurnished",112
7.55e+08,"Cimone, Tangerang","Cimone"," Tangerang",-6.1907014,106.6104694,1,"1300 mah",2,"baru","utara",0,"unfurnished",138
7.85e+08,"Cimone, Tangerang","Cimone"," Tangerang",-6.1907014,106.6104694,1,"1300 mah",2,"baru","utara",0,"unfurnished",145
7.85e+08,"Cimone, Tangerang","Cimone"," Tangerang",-6.1907014,106.6104694,1,"1300 mah",2,"baru","utara",0,"unfurnished",145
6.85e+08,"Babakan, Tangerang","Babakan"," Tangerang",-6.1908935,106.6359705,1,"1300 mah",2,"baru","timur",0,"unfurnished",124
1.2e+09,"Babakan, Tangerang","Babakan"," Tangerang",-6.1908935,106.6359705,1,"5500 mah",2,"bagus","barat",0,"unfurnished",138
6.85e+08,"Babakan, Tangerang","Babakan"," Tangerang",-6.1908935,106.6359705,1,"1300 mah",2,"baru","timur",0,"unfurnished",124
7.85e+08,"Lengkong Kulon, Tangerang","Lengkong Kulon"," Tangerang",-6.2834535,106.638775,1,"1300 mah",2,"baru","utara",0,"unfurnished",145
7.55e+08,"Lengkong Kulon, Tangerang","Lengkong Kulon"," Tangerang",-6.2834535,106.638775,1,"1300 mah",2,"baru","utara",0,"unfurnished",138
8e+08,"BSD Provance Parkland, Tangerang","BSD Provance Parkland"," Tangerang",-6.2882374,106.6658586,2,"2200 mah",2,"baru","selatan",0,"furnished",125
6.55e+08,"Sudimara, Tangerang","Sudimara"," Tangerang",-6.2969629,106.710635,1,"1300 mah",2,"baru","timur",2,"semi furnished",124
