"price_in_rp","address","district","city","lat","long","land_size_m2","building_size_m2","carports","electricity","floors","property_condition","building_orientation","garages","furnishing","Y"
1e+10,"Pulo Gadung, Jakarta Timur","Pulo Gadung"," Jakarta Timur",-6.1907914,106.8916284,400,625,3,"5500 mah",2,"bagus","barat",2,"semi furnished",1e+10
7.8e+08,"Pulo Gadung, Jakarta Timur","Pulo Gadung"," Jakarta Timur",-6.1907914,106.8916284,33,60,1,"2200 mah",2,"baru","utara",1,"unfurnished",7.8e+08
9.5e+09,"Pondok Indah, Jakarta Selatan","Pondok Indah"," Jakarta Selatan",-6.2647637,106.7781785,247,330,2,"6600 mah",3,"sudah renovasi","timur",2,"semi furnished",9.5e+09
1.07e+10,"Pondok Indah, Jakarta Selatan","Pondok Indah"," Jakarta Selatan",-6.2647637,106.7781785,250,300,1,"4400 mah",2,"bagus","selatan",1,"semi furnished",1.07e+10
4.65e+09,"Pondok Indah, Jakarta Selatan","Pondok Indah"," Jakarta Selatan",-6.2647637,106.7781785,120,288,2,"5500 mah",3,"bagus","utara",0,"unfurnished",4.65e+09
2.2e+10,"Pondok Indah, Jakarta Selatan","Pondok Indah"," Jakarta Selatan",-6.2647637,106.7781785,425,550,4,"10000 mah",2,"bagus","barat",2,"semi furnished",2.2e+10
1.2e+10,"Pondok Indah, Jakarta Selatan","Pondok Indah"," Jakarta Selatan",-6.2647637,106.7781785,307,400,1,"lainnya mah",2,"bagus","timur",2,"unfurnished",1.2e+10
1.4e+10,"Pondok Indah, Jakarta Selatan","Pondok Indah"," Jakarta Selatan",-6.2647637,106.7781785,200,400,2,"6600 mah",3,"bagus","timur",1,"furnished",1.4e+10
1.4e+10,"Pondok Indah, Jakarta Selatan","Pondok Indah"," Jakarta Selatan",-6.2647637,106.7781785,199,400,2,"13300 mah",3,"bagus","utara",2,"furnished",1.4e+10
5.28e+08,"Tamansari, Jakarta Barat","Tamansari"," Jakarta Barat",-6.1461656,106.8193746,22,42,0,"2200 mah",2,"baru","timur",0,"unfurnished",5.28e+08
5.62e+08,"Tamansari, Jakarta Barat","Tamansari"," Jakarta Barat",-6.1461656,106.8193746,22,42,0,"2200 mah",2,"baru","timur",0,"unfurnished",5.62e+08
5.28e+08,"Tamansari, Jakarta Barat","Tamansari"," Jakarta Barat",-6.1461656,106.8193746,22,42,0,"2200 mah",2,"baru","timur",0,"unfurnished",5.28e+08
5.62e+08,"Tamansari, Jakarta Barat","Tamansari"," Jakarta Barat",-6.1461656,106.8193746,22,42,0,"2200 mah",2,"baru","timur",0,"unfurnished",5.62e+08
8.69e+08,"Kebon Jeruk, Jakarta Barat","Kebon Jeruk"," Jakarta Barat",-6.1915515,106.765627,32,62,0,"2200 mah",2,"baru","timur",0,"unfurnished",8.69e+08
9.98e+08,"Kebon Jeruk, Jakarta Barat","Kebon Jeruk"," Jakarta Barat",-6.1915515,106.765627,34,67,1,"2200 mah",2,"baru","selatan",0,"unfurnished",9.98e+08
8.5e+09,"Muara Karang, Jakarta Utara","Muara Karang"," Jakarta Utara",-6.116632,106.7795128,300,346,2,"4400 mah",2,"butuh renovasi","selatan",1,"unfurnished",8.5e+09
5.7e+09,"Muara Karang, Jakarta Utara","Muara Karang"," Jakarta Utara",-6.116632,106.7795128,190,225,3,"4400 mah",3,"sudah renovasi","selatan",0,"semi furnished",5.7e+09
7.82e+08,"Jatinegara, Jakarta Timur","Jatinegara"," Jakarta Timur",-6.229275,106.8762175,33,68,1,"2200 mah",2,"baru","selatan",0,"unfurnished",7.82e+08
7.82e+08,"Jatinegara, Jakarta Timur","Jatinegara"," Jakarta Timur",-6.229275,106.8762175,33,68,1,"2200 mah",2,"baru","selatan",0,"unfurnished",7.82e+08
1e+09,"Jatinegara, Jakarta Timur","Jatinegara"," Jakarta Timur",-6.229275,106.8762175,44,90,1,"2200 mah",2,"baru","selatan",0,"unfurnished",1e+09
8e+09,"Jatinegara, Jakarta Timur","Jatinegara"," Jakarta Timur",-6.229275,106.8762175,457,800,4,"7700 mah",2,"bagus","timur",0,"semi furnished",8e+09
2.5e+10,"Senopati, Jakarta Selatan","Senopati"," Jakarta Selatan",-6.2302533,106.8067454,200,500,2,"lainnya mah",3,"baru","timur",2,"semi furnished",2.5e+10
2.5e+10,"Senopati, Jakarta Selatan","Senopati"," Jakarta Selatan",-6.2302533,106.8067454,200,500,2,"16500 mah",3,"baru","selatan",2,"semi furnished",2.5e+10
2.5e+10,"Senopati, Jakarta Selatan","Senopati"," Jakarta Selatan",-6.2302533,106.8067454,200,500,2,"lainnya mah",3,"baru","timur",2,"semi furnished",2.5e+10
4e+10,"Senopati, Jakarta Selatan","Senopati"," Jakarta Selatan",-6.2302533,106.8067454,552,900,2,"23000 mah",2,"bagus sekali","selatan",4,"semi furnished",4e+10
7.64e+08,"Matraman, Jakarta Timur","Matraman"," Jakarta Timur",-6.20383,106.8620266,32,56,1,"2200 mah",2,"baru","timur",0,"unfurnished",7.64e+08
7.64e+08,"Matraman, Jakarta Timur","Matraman"," Jakarta Timur",-6.20383,106.8620266,32,56,1,"2200 mah",2,"baru","timur",0,"unfurnished",7.64e+08
6.25e+08,"Matraman, Jakarta Timur","Matraman"," Jakarta Timur",-6.20383,106.8620266,30,60,1,"2200 mah",2,"baru","timur",1,"unfurnished",6.25e+08
4.77e+08,"Kemayoran, Jakarta Pusat","Kemayoran"," Jakarta Pusat",-6.1627705,106.859259,22,40,0,"2200 mah",2,"baru","timur",0,"unfurnished",4.77e+08
5.99e+08,"Kemayoran, Jakarta Pusat","Kemayoran"," Jakarta Pusat",-6.1627705,106.859259,31,44,0,"2200 mah",2,"baru","timur",0,"unfurnished",5.99e+08
5.34e+08,"Kemayoran, Jakarta Pusat","Kemayoran"," Jakarta Pusat",-6.1627705,106.859259,27,42,0,"2200 mah",2,"baru","barat",0,"unfurnished",5.34e+08
5e+08,"Kemayoran, Jakarta Pusat","Kemayoran"," Jakarta Pusat",-6.1627705,106.859259,23,43,0,"2200 mah",2,"baru","timur",0,"unfurnished",5e+08
4.44e+08,"Kemayoran, Jakarta Pusat","Kemayoran"," Jakarta Pusat",-6.1627705,106.859259,27,42,0,"2200 mah",2,"baru","utara",0,"unfurnished",4.44e+08
5e+10,"Cikini, Jakarta Pusat","Cikini"," Jakarta Pusat",-6.1920605,106.839242,517,353,2,"2200 mah",1,"butuh renovasi","timur",2,"unfurnished",5e+10
1.12e+10,"Mampang Prapatan, Jakarta Selatan","Mampang Prapatan"," Jakarta Selatan",-6.2502848,106.8220155,247,606,2,"3500 mah",3,"baru","selatan",5,"semi furnished",1.12e+10
3e+09,"Pasar Minggu, Jakarta Selatan","Pasar Minggu"," Jakarta Selatan",-6.2898155,106.8390761,122,172,0,"2200 mah",2,"baru","utara",2,"unfurnished",3e+09
4.8e+09,"Pasar Minggu, Jakarta Selatan","Pasar Minggu"," Jakarta Selatan",-6.2898155,106.8390761,300,325,2,"3500 mah",2,"bagus sekali","timur",0,"semi furnished",4.8e+09
1.9e+09,"Pasar Minggu, Jakarta Selatan","Pasar Minggu"," Jakarta Selatan",-6.2898155,106.8390761,67,150,0,"2200 mah",3,"baru","timur",2,"unfurnished",1.9e+09
1.2e+10,"Pejaten, Jakarta Selatan","Pejaten"," Jakarta Selatan",-6.2726549,106.833565,477,550,2,"lainnya mah",2,"bagus sekali","utara",2,"unfurnished",1.2e+10
4.19e+09,"Pejaten, Jakarta Selatan","Pejaten"," Jakarta Selatan",-6.2726549,106.833565,152,186,2,"2200 mah",2,"baru","selatan",0,"unfurnished",4.19e+09
4.19e+09,"Pejaten, Jakarta Selatan","Pejaten"," Jakarta Selatan",-6.2726549,106.833565,152,186,2,"3300 mah",2,"baru","selatan",0,"semi furnished",4.19e+09
2.4e+09,"Pejaten, Jakarta Selatan","Pejaten"," Jakarta Selatan",-6.2726549,106.833565,169,220,0,"4400 mah",2,"bagus","timur laut",2,"semi furnished",2.4e+09
1.9e+09,"Ciganjur, Jakarta Selatan","Ciganjur"," Jakarta Selatan",-6.33345,106.810658,90,150,2,"2200 mah",2,"baru","selatan",0,"unfurnished",1.9e+09
1.95e+09,"Ciganjur, Jakarta Selatan","Ciganjur"," Jakarta Selatan",-6.33345,106.810658,92,150,2,"2200 mah",2,"baru","selatan",0,"unfurnished",1.95e+09
